Date,Adj Close,Close,High,Low,Open,Volume
,AKH.OL,AKH.OL,AKH.OL,AKH.OL,AKH.OL,AKH.OL
2021-02-03,44.0,44.0,45.0,43.3849983215332,44.88999938964844,2640672
2021-02-04,43.5,43.5,44.79999923706055,42.91999816894531,44.79999923706055,1590466
2021-02-05,43.81999969482422,43.81999969482422,44.959999084472656,43.63999938964844,44.400001525878906,1738902
2021-02-08,43.5,43.5,44.974998474121094,43.36000061035156,44.974998474121094,1152358
2021-02-09,42.79999923706055,42.79999923706055,44.20000076293945,42.540000915527344,43.63999938964844,1291509
2021-02-10,43.0,43.0,43.54999923706055,42.5,43.54999923706055,1181163
2021-02-11,45.5,45.5,46.0,42.58000183105469,43.0,2146270
2021-02-12,47.20000076293945,47.20000076293945,50.0,45.0,45.68000030517578,2734843
2021-02-15,48.5,48.5,51.0,47.939998626708984,49.5,2403599
2021-02-16,48.5,48.5,49.97999954223633,47.04999923706055,49.79999923706055,1218732
2021-02-17,46.0,46.0,49.150001525878906,45.54499816894531,49.150001525878906,1512670
2021-02-18,44.0,44.0,48.5,44.0,48.10499954223633,2288939
2021-02-19,46.375,46.375,47.880001068115234,44.5,45.94499969482422,1824439
2021-02-22,47.38999938964844,47.38999938964844,47.95000076293945,44.709999084472656,46.79999923706055,2088869
2021-02-23,42.20500183105469,42.20500183105469,48.400001525878906,41.29999923706055,47.79999923706055,4261827
2021-02-24,42.029998779296875,42.029998779296875,44.45000076293945,42.0,42.5,1201872
2021-02-25,42.25,42.25,43.900001525878906,42.25,43.099998474121094,731719
2021-02-26,40.20000076293945,40.20000076293945,41.400001525878906,38.54999923706055,41.400001525878906,2432515
2021-03-01,41.900001525878906,41.900001525878906,41.900001525878906,40.70500183105469,41.5,691389
2021-03-02,42.0,42.0,42.290000915527344,41.5,42.20000076293945,583597
2021-03-03,41.599998474121094,41.599998474121094,42.79999923706055,41.5,42.70000076293945,1644555
2021-03-04,38.099998474121094,38.099998474121094,42.0,38.0,41.5,2946634
2021-03-05,35.29999923706055,35.29999923706055,37.94499969482422,34.525001525878906,37.94499969482422,4084134
2021-03-08,32.70000076293945,32.70000076293945,36.2400016784668,32.20000076293945,36.0,3550716
2021-03-09,35.29999923706055,35.29999923706055,36.29999923706055,32.599998474121094,33.0,2764207
2021-03-10,34.900001525878906,34.900001525878906,36.599998474121094,34.20000076293945,35.959999084472656,2026904
2021-03-11,34.7599983215332,34.7599983215332,37.0,34.1150016784668,36.5,4137270
2021-03-12,33.70000076293945,33.70000076293945,35.81999969482422,32.9900016784668,35.70000076293945,2647650
2021-03-15,31.040000915527344,31.040000915527344,34.0,30.700000762939453,34.0,3534656
2021-03-16,29.420000076293945,29.420000076293945,31.389999389648438,29.3799991607666,31.059999465942383,3185629
2021-03-17,27.639999389648438,27.639999389648438,29.299999237060547,26.75,29.25,4287257
2021-03-18,28.989999771118164,28.989999771118164,30.110000610351562,27.905000686645508,28.299999237060547,3152923
2021-03-19,29.0,29.0,30.479999542236328,27.604999542236328,28.600000381469727,2578332
2021-03-22,30.600000381469727,30.600000381469727,31.170000076293945,30.15999984741211,30.799999237060547,3920528
2021-03-23,31.30500030517578,31.30500030517578,32.25,30.5,31.290000915527344,2143434
2021-03-24,31.0,31.0,31.799999237060547,30.0,31.799999237060547,1023277
2021-03-25,30.5,30.5,31.9950008392334,30.040000915527344,31.5,1599576
2021-03-26,30.799999237060547,30.799999237060547,31.290000915527344,30.594999313354492,31.290000915527344,1237053
2021-03-29,30.899999618530273,30.899999618530273,31.100000381469727,30.0,31.06999969482422,813166
2021-03-30,29.850000381469727,29.850000381469727,31.299999237060547,29.3700008392334,31.0,1336690
2021-03-31,31.600000381469727,31.600000381469727,31.774999618530273,29.899999618530273,30.100000381469727,861419
2021-04-06,33.25,33.25,33.31999969482422,31.899999618530273,31.899999618530273,1325622
2021-04-07,33.20000076293945,33.20000076293945,33.994998931884766,32.900001525878906,33.400001525878906,670626
2021-04-08,34.31999969482422,34.31999969482422,34.53499984741211,33.20000076293945,34.0,1201560
2021-04-09,34.18000030517578,34.18000030517578,35.400001525878906,33.38999938964844,34.599998474121094,1087169
2021-04-12,32.0,32.0,34.0,30.489999771118164,34.0,1813849
2021-04-13,32.54999923706055,32.54999923706055,33.005001068115234,31.0,32.0,880442
2021-04-14,32.0,32.0,33.88999938964844,31.549999237060547,33.33000183105469,1135813
2021-04-15,31.90999984741211,31.90999984741211,32.5,31.520000457763672,32.5,1018692
2021-04-16,32.52000045776367,32.52000045776367,32.84000015258789,32.0,32.599998474121094,575663
2021-04-19,33.43000030517578,33.43000030517578,34.18000030517578,32.810001373291016,33.400001525878906,868751
2021-04-20,32.20000076293945,32.20000076293945,34.20000076293945,32.10499954223633,34.20000076293945,799724
2021-04-21,31.100000381469727,31.100000381469727,32.0,30.700000762939453,31.899999618530273,763195
2021-04-22,32.5,32.5,33.19499969482422,31.375,32.0,676236
2021-04-23,31.860000610351562,31.860000610351562,33.099998474121094,31.5,33.099998474121094,795247
2021-04-26,32.400001525878906,32.400001525878906,32.689998626708984,31.600000381469727,32.5,506510
2021-04-27,31.899999618530273,31.899999618530273,32.54999923706055,31.645000457763672,32.5,425475
2021-04-28,31.114999771118164,31.114999771118164,31.850000381469727,30.969999313354492,31.829999923706055,407271
2021-04-29,30.31999969482422,30.31999969482422,31.19499969482422,30.100000381469727,30.100000381469727,650807
2021-04-30,30.299999237060547,30.299999237060547,30.549999237060547,29.799999237060547,30.100000381469727,686162
2021-05-03,30.174999237060547,30.174999237060547,30.600000381469727,29.549999237060547,30.600000381469727,474147
2021-05-04,28.0,28.0,31.0,27.864999771118164,30.524999618530273,1415268
2021-05-05,27.8799991607666,27.8799991607666,29.395000457763672,27.5049991607666,28.5,1098865
2021-05-06,26.200000762939453,26.200000762939453,28.0,25.0,27.860000610351562,1494754
2021-05-07,28.0,28.0,28.0,26.30500030517578,26.9950008392334,1320187
2021-05-10,26.600000381469727,26.600000381469727,29.200000762939453,26.514999389648438,29.0,1095662
