Date,Stock,Benchmark,Volume,Abnormal,Beta,Volatility,EventDay,CAR
2019-04-01,-0.11853363993838406,0.011568600124275408,41799300.0,-0.13010224006265947,,,0,-0.13010224006265947
2019-04-02,-0.0005796393897855578,1.745570720723677e-05,22483300.0,-0.0005970950969927946,,,1,-0.13069933515965226
2019-04-03,0.014934011324733598,0.002148376881724312,15648300.0,0.012785634443009286,,,2,-0.11791370071664298
2019-04-04,0.02857142857142847,0.0020846350796801527,9229300.0,0.026486793491748317,,,3,-0.09142690722489466
2019-04-05,0.03402773539225268,0.004636432770241061,11200100.0,0.029391302622011617,,,4,-0.06203560460288304
2019-04-08,-0.05668225338198929,0.0010474599539205265,6599500.0,-0.057729713335909816,,,5,-0.11976531793879286
2019-04-09,-0.039726623695966246,-0.006067494393846573,8223300.0,-0.03365912930211967,,,6,-0.15342444724091253
2019-04-10,-0.1085409733767626,0.0034778715639784963,26392100.0,-0.1120188449407411,,,7,-0.26544329218165363
2019-04-11,0.01480371599235708,3.8123067008344336e-05,12405700.0,0.014765592925348736,,,8,-0.2506776992563049
2019-04-12,-0.01827565799778097,0.006609324208602496,13787500.0,-0.024884982206383466,,,9,-0.27556268146268836
2019-04-15,-0.06319391966748855,-0.0006293691084816588,14345900.0,-0.06256455055900689,,,10,-0.33812723202169526
2019-04-16,0.002495088007940849,0.0005093580038946222,9965000.0,0.0019857300040462267,,,11,-0.33614150201764903
2019-04-17,0.05795552571614593,-0.0022738117853239315,10768300.0,0.06022933750146986,,,12,-0.27591216451617917
2019-04-18,-0.01932444536409139,0.0015790922795098083,6869900.0,-0.0209035376436012,,,13,-0.29681570215978037
2019-04-22,0.044208327439595685,0.001012017561471401,5265600.0,0.043196309878124284,,,14,-0.2536193922816561
2019-04-23,-0.01132259012566783,0.008841205788409079,11975000.0,-0.02016379591407691,,,15,-0.273783188195733
2019-04-24,-0.04033195527262712,-0.002191763174733685,5158000.0,-0.03814019209789343,,,16,-0.31192338029362643
2019-04-25,-0.0255966715677588,-0.0003689736527457965,5097100.0,-0.025227697915013003,,,17,-0.33715107820863943
2019-04-26,0.015974467934707137,0.0046852921407636305,5981000.0,0.011289175793943507,,,18,-0.3258619024146959
2019-04-29,0.058525478264989994,0.001071522174355355,7231800.0,0.05745395609063464,,0.785248991550303,19,-0.2684079463240613
2019-04-30,-0.013038470267995206,0.0009514170090862972,6072700.0,-0.013989887277081503,,0.6763189019058674,20,-0.2823978336011428
