Date,Stock,Benchmark,Volume,Abnormal,Beta,Volatility,EventDay,CAR
2018-04-04,-0.03214544971956945,0.01156648273982852,11702900.0,-0.04371193245939797,,,0,-0.04371193245939797
2018-04-05,-0.0015947561058961002,0.0068628636575538415,7372800.0,-0.008457619763449942,,,1,-0.052169552222847915
2018-04-06,0.027293510145520727,-0.021920248779842444,4228100.0,0.04921375892536317,,,2,-0.0029557932974847434
2018-04-09,0.014061667501368058,0.0033365488963206236,2051400.0,0.010725118605047435,,,3,0.007769325307562691
2018-04-10,0.03266662597656245,0.0167269537832615,2980000.0,0.015939672193300947,,,4,0.023708997500863638
2018-04-11,-0.034409210989559624,-0.005525364482924067,1874000.0,-0.028883846506635558,,,5,-0.00517484900577192
2018-04-12,-0.0031423493861594265,0.008250750063987677,1371900.0,-0.011393099450147104,,,6,-0.016567948455919024
2018-04-13,-0.0006707317197974794,-0.0028866254882486952,1608100.0,0.002215893768451216,,,7,-0.014352054687467808
2018-04-16,-0.03140934681732388,0.008109038386684864,1454700.0,-0.039518385204008744,,,8,-0.05387043989147655
2018-04-17,0.02889411001467934,0.010661504701720004,1743100.0,0.018232605312959338,,,9,-0.035637834578517213
2018-04-18,0.043235220765352134,0.0008313658006817715,2235300.0,0.04240385496467036,,,10,0.006766020386153149
2018-04-19,-0.009295735635945102,-0.005726124690152989,1056900.0,-0.003569610945792112,,,11,0.0031964094403610366
2018-04-20,0.032449310535792586,-0.00853653230061302,2339000.0,0.040985842836405606,,,12,0.04418225227676664
2018-04-23,-0.0025875902177726617,5.623169212687351e-05,2436500.0,-0.0026438219098995352,,,13,0.04153843036686711
2018-04-24,-0.018792622678342363,-0.01338056164164636,1180400.0,-0.005412061036696003,,,14,0.036126369330171104
2018-04-25,-0.01122077391488141,0.001837059563023713,1884600.0,-0.013057833477905123,,,15,0.02306853585226598
2018-04-26,0.021326578186987577,0.010434204774367295,1277200.0,0.010892373412620282,,,16,0.03396090926488626
2018-04-27,0.021583585519078463,0.0011136248915897262,1737800.0,0.020469960627488737,,,17,0.054430869892375
2018-04-30,0.01056383602037636,-0.008187490964434607,3638400.0,0.018751326984810968,,,18,0.07318219687718597
2018-05-01,0.019855302469371727,0.0025490454770622506,2963900.0,0.017306256992309477,,0.3716389469872892,19,0.09048845386949544
2018-05-02,0.0310528564141328,-0.007205863568357729,6942800.0,0.03825871998249053,,0.35441582659825865,20,0.12874717385198597
