Date,Stock,Benchmark,Volume,Abnormal,Beta,Volatility,EventDay,CAR
2010-06-30,-0.0025114782580187844,-0.0101129704925228,257806500.0,0.007601492234504015,,,0,0.007601492234504015
2010-07-01,-0.07847273575876412,-0.0032404516759250157,123282000.0,-0.07523228408283911,,,1,-0.06763079184833509
2010-07-02,-0.12568307167816883,-0.004662369010297374,77097000.0,-0.12102070266787146,,,2,-0.18865149451620655
2010-07-06,-0.1609374805004331,0.00535903441522545,103003500.0,-0.16629651491565856,,,3,-0.3549480094318651
2010-07-07,-0.01924297661377916,0.03133081639370272,103825500.0,-0.05057379300748188,,,4,-0.405521802439347
2010-07-08,0.10506362722128282,0.00941267817151159,115671000.0,0.09565094904977123,,,5,-0.30987085338957576
2010-07-09,-0.0034364841863351314,0.007203887818266752,60759000.0,-0.010640372004601883,,,6,-0.32051122539417765
2010-07-12,-0.02011461562453598,0.0007329020475055348,33037500.0,-0.020847517672041516,,,7,-0.34135874306621916
2010-07-13,0.0639289510054164,0.015378879091830777,40201500.0,0.048550071913585624,,,8,-0.29280867115263354
2010-07-14,0.09371617665324083,-0.0001551316306374062,62928000.0,0.09387130828387824,,,9,-0.1989373628687553
2010-07-15,0.0025198878627819,0.0011961033180916125,56097000.0,0.0013237845446902874,,,10,-0.197613578324065
2010-07-16,0.037707445294532294,-0.028819473359129044,39319500.0,0.06652691865366134,,,11,-0.13108665967040367
2010-07-19,0.061531224212653335,0.005981890060832162,37297500.0,0.05554933415182117,,,12,-0.0755373255185825
2010-07-20,-0.07348287920236107,0.011416551196032687,27379500.0,-0.08489943039839376,,,13,-0.16043675591697626
2010-07-21,-0.0039406020481688175,-0.012819816608358736,18787500.0,0.008879214560189919,,,14,-0.15155754135678634
2010-07-22,0.03857561176118107,0.022513373250030444,14367000.0,0.01606223851115063,,,15,-0.1354953028456357
2010-07-23,0.01380928948622584,0.008220020548377116,9804000.0,0.005589268937848724,,,16,-0.129906033907787
2010-07-26,-0.015969457329390924,0.011200166146517754,13833000.0,-0.027169623475908677,,,17,-0.15707565738369567
2010-07-27,-0.019093312001988383,-0.0010493573466290318,9295500.0,-0.01804395465535935,,,18,-0.17511961203905502
2010-07-28,0.008272254525232503,-0.006921964711350426,7008000.0,0.015194219236582929,,1.0622416676277595,19,-0.1599253928024721
2010-07-29,-0.017856629679271374,-0.004158621107493432,9240000.0,-0.013698008571777942,,1.0631824641257444,20,-0.17362340137425003
