Date,Stock,Benchmark,Volume,Abnormal,Beta,Volatility,EventDay,CAR
2020-12-11,-0.03773067832595134,-0.0012649972997506032,26980800.0,-0.036465681026200736,,,0,-0.036465681026200736
2020-12-14,-0.06642728904847395,-0.004359258971957769,16966100.0,-0.06206803007651618,,,1,-0.09853371110271691
2020-12-15,-0.03999997652493992,0.012921249154708825,10914400.0,-0.05292122567964874,,,2,-0.15145493678236566
2020-12-16,0.10568911954221671,0.0017727951669590514,20409600.0,0.10391632437525766,,,3,-0.047538612407107994
2020-12-17,0.06565691135538487,0.005757654753379748,15054700.0,0.059899256602005124,,,4,0.01236064419489713
2020-12-18,0.06970418080435037,-0.0035111185091528663,15954200.0,0.07321529931350323,,,5,0.08557594350840037
2020-12-21,0.03636364341850018,-0.0039062790518439305,17788100.0,0.04026992247034411,,,6,0.12584586597874448
2020-12-22,0.0010428055728743946,-0.002073092860288006,9872600.0,0.0031158984331624007,,,7,0.12896176441190688
2020-12-23,-0.031742189209355565,0.000745811250824957,5852500.0,-0.03248800046018052,,,8,0.09647376395172635
2020-12-24,-0.020062010500279892,0.0035365890047962534,3621400.0,-0.023598599505076145,,,9,0.07287516444665021
2020-12-28,-0.03771632960483051,0.008722529021144565,6229200.0,-0.04643885862597508,,,10,0.026436305820675132
2020-12-29,0.006711409395973256,-0.00222738052560012,5402300.0,0.008938789921573376,,,11,0.03537509574224851
2020-12-30,-0.010466715494791612,0.0013415471654707467,3462400.0,-0.011808262660262359,,,12,0.02356683308198615
2020-12-31,-0.010981538128778667,0.006438845522919845,2795800.0,-0.017420383651698512,,,13,0.006146449430287637
2021-01-04,-0.052111777903548484,-0.014754827521051062,6409900.0,-0.03735695038249742,,,14,-0.031210500952209785
2021-01-05,0.06575644668788305,0.007082595157549276,5974200.0,0.058673851530333776,,,15,0.02746335057812399
2021-01-06,-0.03728926949089051,0.005709842747752214,4213900.0,-0.04299911223864272,,,16,-0.015535761660518732
2021-01-07,0.0595363153718107,0.014847403800101189,4482800.0,0.04468891157170951,,,17,0.02915314991119078
2021-01-08,-0.00991604387938183,0.005491862685268911,4615600.0,-0.015407906564650742,,,18,0.013745243346540037
2021-01-11,-0.010950119135103686,-0.006554750898592476,2801900.0,-0.00439536823651121,,0.7665088496962673,19,0.009349875110028827
2021-01-12,0.08553296260922094,0.0004157884466327033,8123600.0,0.08511717416258824,,0.8051349598319147,20,0.09446704927261707
