date,Open,High,Low,Close,Volume
2025-03-12 13:33:00-04:00,217.14,217.17,217.0822,217.14,84.0
2025-03-12 13:32:00-04:00,217.0835,217.25,217.0822,217.0822,112.0
2025-03-12 13:31:00-04:00,217.1232,217.25,217.0835,217.0835,495.0
2025-03-12 13:30:00-04:00,217.17,217.17,217.1037,217.1232,173.0
2025-03-12 13:29:00-04:00,217.1817,217.25,217.1,217.1037,625.0
2025-03-12 13:28:00-04:00,217.172,217.25,217.17,217.2012,150.0
2025-03-12 13:27:00-04:00,217.12,217.25,217.1,217.172,917.0
2025-03-12 13:26:00-04:00,217.17,217.17,217.1017,217.1017,224.0
2025-03-12 13:25:00-04:00,217.25,217.25,217.17,217.22,92.0
2025-03-12 13:24:00-04:00,217.12,217.25,217.12,217.17,574.0
2025-03-12 13:23:00-04:00,217.12,217.25,217.12,217.1232,203.0
2025-03-12 13:22:00-04:00,217.12,217.25,217.01,217.12,2218.0
2025-03-12 13:21:00-04:00,217.15,217.17,217.01,217.01,485.0
2025-03-12 13:20:00-04:00,217.05,217.2,217.03,217.14,2695.0
2025-03-12 13:19:00-04:00,217.0485,217.05,216.9915,217.03,123.0
2025-03-12 13:18:00-04:00,216.99,217.04,216.98,217.04,159.0
2025-03-12 13:17:00-04:00,217.0095,217.01,216.98,216.99,2156.0
2025-03-12 13:16:00-04:00,217.09,217.1,216.98,216.98,8078.0
2025-03-12 13:15:00-04:00,217.16,217.16,217.0,217.1,414.0
2025-03-12 13:14:00-04:00,217.12,217.17,217.1,217.1,424.0
2025-03-12 13:13:00-04:00,217.16,217.17,217.12,217.17,59.0
2025-03-12 13:12:00-04:00,217.16,217.17,216.98,217.17,45526.0
2025-03-12 13:11:00-04:00,217.17,217.17,217.15,217.1694,825.0
2025-03-12 13:10:00-04:00,217.12,217.17,217.12,217.15,646.0
2025-03-12 13:09:00-04:00,217.16,217.17,217.12,217.1681,1303.0
2025-03-12 13:08:00-04:00,217.16,217.1699,217.15,217.16,786.0
2025-03-12 13:07:00-04:00,217.16,217.17,217.15,217.17,190.0
2025-03-12 13:06:00-04:00,217.17,217.17,217.11,217.16,80.0
2025-03-12 13:05:00-04:00,217.15,217.17,217.1,217.1696,272.0
2025-03-12 13:04:00-04:00,217.0494,217.11,217.0494,217.11,1595.0
2025-03-12 13:03:00-04:00,217.05,217.17,216.9801,217.05,4111.0
2025-03-12 13:02:00-04:00,217.02,217.05,217.02,217.05,248.0
2025-03-12 13:01:00-04:00,217.0484,217.05,216.98,217.0499,48.0
2025-03-12 13:00:00-04:00,217.1,217.1,216.98,217.0,504.0
2025-03-12 12:59:00-04:00,217.1,217.1,217.05,217.07,88.0
2025-03-12 12:58:00-04:00,217.12,217.12,216.98,217.1,169.0
2025-03-12 12:57:00-04:00,217.12,217.12,216.9835,217.1,532.0
2025-03-12 12:56:00-04:00,217.0042,217.15,216.98,216.9835,4942.0
2025-03-12 12:55:00-04:00,217.0037,217.17,217.0037,217.17,45.0
2025-03-12 12:54:00-04:00,216.9847,217.3,216.9847,217.15,2260.0
2025-03-12 12:53:00-04:00,217.3,217.33,212.6948,217.16,2131.0
2025-03-12 12:52:00-04:00,217.3312,217.38,217.3,217.3292,2327.0
2025-03-12 12:51:00-04:00,217.35,217.38,217.32,217.37,534.0
2025-03-12 12:50:00-04:00,217.3215,217.38,217.32,217.3212,310.0
2025-03-12 12:49:00-04:00,217.32,217.44,217.3,217.3215,2876.0
2025-03-12 12:48:00-04:00,217.2688,217.39,217.21,217.3022,1769.0
2025-03-12 12:47:00-04:00,217.1499,217.21,217.1,217.2017,4276.0
2025-03-12 12:46:00-04:00,216.99,229.701,216.99,217.111,2963.0
2025-03-12 12:45:00-04:00,216.9805,217.0,216.98,216.99,532.0
2025-03-12 12:44:00-04:00,217.02,217.4513,216.9805,217.0,844.0
2025-03-12 12:43:00-04:00,217.11,217.15,216.98,216.9825,4053.0
2025-03-12 12:42:00-04:00,217.07,217.1,217.02,217.0805,5164.0
2025-03-12 12:41:00-04:00,217.0215,217.08,217.02,217.08,559.0
2025-03-12 12:40:00-04:00,216.9912,217.04,216.99,217.02,2207.0
2025-03-12 12:39:00-04:00,217.0,217.04,216.98,217.04,1023.0
2025-03-12 12:38:00-04:00,217.061,217.1,216.981,217.02,8666.0
2025-03-12 12:37:00-04:00,217.04,217.1,216.98,217.022,68388.0
2025-03-12 12:36:00-04:00,216.992,217.07,216.99,217.07,426.0
2025-03-12 12:35:00-04:00,217.0042,217.08,216.99,216.992,1376.0
2025-03-12 12:34:00-04:00,217.0042,217.17,217.0,217.17,156.0
2025-03-12 12:33:00-04:00,217.0,217.17,216.981,217.0042,1464.0
2025-03-12 12:32:00-04:00,216.98,217.02,216.98,216.981,2414.0
2025-03-12 12:31:00-04:00,217.03,217.03,216.98,216.981,374.0
2025-03-12 12:30:00-04:00,217.0,217.03,216.98,216.9812,1408.0
2025-03-12 12:29:00-04:00,216.99,217.03,216.98,216.9812,1957.0
2025-03-12 12:28:00-04:00,216.9802,216.99,216.98,216.9802,630.0
2025-03-12 12:27:00-04:00,216.8512,216.99,216.75,216.98,10549.0
2025-03-12 12:26:00-04:00,216.9812,220.14,216.81,216.81,1128.0
2025-03-12 12:25:00-04:00,216.9812,217.03,216.9812,216.9812,887.0
2025-03-12 12:24:00-04:00,217.11,217.11,216.98,217.01,2945.0
2025-03-12 12:23:00-04:00,217.04,217.12,216.8,217.1,2007.0
2025-03-12 12:22:00-04:00,217.08,217.1,216.8,217.08,3988.0
2025-03-12 12:21:00-04:00,217.11,217.1699,217.03,217.0512,4175.0
2025-03-12 12:20:00-04:00,217.4305,217.45,217.05,217.053,8806.0
2025-03-12 12:19:00-04:00,217.1505,217.45,217.15,217.43,14011.0
2025-03-12 12:18:00-04:00,217.0907,217.17,217.09,217.15,5136.0
2025-03-12 12:17:00-04:00,217.0117,217.12,216.9922,217.0907,1595.0
2025-03-12 12:16:00-04:00,217.1012,217.15,217.01,217.0799,1304.0
2025-03-12 12:15:00-04:00,217.01,217.15,216.98,217.1012,4485.0
2025-03-12 12:14:00-04:00,217.0499,217.05,216.98,216.99,2244.0
2025-03-12 12:13:00-04:00,217.07,217.1,216.99,217.02,3438.0
2025-03-12 12:12:00-04:00,217.001,217.09,217.0,217.0415,1304.0
2025-03-12 12:11:00-04:00,217.06,217.06,216.99,217.001,5149.0
2025-03-12 12:10:00-04:00,217.0512,217.14,217.05,217.1,1245.0
2025-03-12 12:09:00-04:00,217.0317,217.1,217.03,217.1,1056.0
2025-03-12 12:08:00-04:00,217.0012,217.1,216.99,217.1,5574.0
2025-03-12 12:07:00-04:00,216.9812,217.05,216.97,216.9915,71365.0
2025-03-12 12:06:00-04:00,216.99,217.05,216.94,216.9812,41728.0
2025-03-12 12:05:00-04:00,217.01,217.1,216.98,216.99,9719.0
2025-03-12 12:04:00-04:00,216.98,217.2,216.803,217.08,248532.0
2025-03-12 12:03:00-04:00,216.93,216.98,216.714,216.803,296815.0
2025-03-12 12:02:00-04:00,216.98,217.6406,216.7167,216.98,158107.0
2025-03-12 12:01:00-04:00,216.98,216.98,216.6,216.9201,74171.0
2025-03-12 12:00:00-04:00,216.94,216.98,215.61,216.75,13987555.0
2025-03-12 11:59:00-04:00,217.205,217.28,216.88,216.94,1238500.0
2025-03-12 11:58:00-04:00,217.165,217.27,217.07,217.2,479251.0
2025-03-12 11:57:00-04:00,217.1,217.17,216.97,217.17,391577.0
2025-03-12 11:56:00-04:00,217.1,217.19,216.91,217.1,411316.0
2025-03-12 11:55:00-04:00,216.8,217.27,216.8,217.12,545098.0
2025-03-12 11:54:00-04:00,216.285,217.0,216.28,216.81,408593.0
2025-03-12 11:53:00-04:00,215.91,216.34,215.8609,216.28,229373.0
2025-03-12 11:52:00-04:00,215.91,216.0,215.85,215.925,182997.0
2025-03-12 11:51:00-04:00,215.725,215.95,215.63,215.92,152620.0
2025-03-12 11:50:00-04:00,216.11,216.2,215.69,215.73,260556.0
2025-03-12 11:49:00-04:00,216.1878,216.24,215.985,216.11,182845.0
2025-03-12 11:48:00-04:00,215.92,216.53,215.87,216.21,230352.0
2025-03-12 11:47:00-04:00,215.715,215.9655,215.705,215.89,170199.0
2025-03-12 11:46:00-04:00,215.83,215.85,215.63,215.71,137854.0
2025-03-12 11:45:00-04:00,215.77,215.94,215.69,215.84,142431.0
2025-03-12 11:44:00-04:00,215.59,215.81,215.59,215.7656,152369.0
2025-03-12 11:43:00-04:00,215.46,215.65,215.46,215.6,128740.0
2025-03-12 11:42:00-04:00,215.4699,215.51,215.28,215.46,104535.0
2025-03-12 11:41:00-04:00,215.6172,215.6172,215.41,215.45,124101.0
2025-03-12 11:40:00-04:00,215.67,215.75,215.58,215.61,168628.0
2025-03-12 11:39:00-04:00,215.545,215.75,215.5,215.68,162140.0
2025-03-12 11:38:00-04:00,215.395,215.625,215.395,215.555,152355.0
2025-03-12 11:37:00-04:00,215.41,215.59,215.3663,215.39,130226.0
2025-03-12 11:36:00-04:00,215.44,215.51,215.32,215.37,129651.0
2025-03-12 11:35:00-04:00,215.6,215.6,215.42,215.42,117804.0
2025-03-12 11:34:00-04:00,215.635,215.67,215.48,215.61,119768.0
2025-03-12 11:33:00-04:00,215.44,215.697,215.4,215.63,165520.0
2025-03-12 11:32:00-04:00,215.62,215.72,215.41,215.43,104767.0
2025-03-12 11:31:00-04:00,215.5,215.61,215.4309,215.61,175522.0
2025-03-12 11:30:00-04:00,215.64,215.79,215.45,215.4964,215400.0
2025-03-12 11:29:00-04:00,215.82,215.82,215.55,215.6399,114332.0
2025-03-12 11:28:00-04:00,215.6,215.871,215.6,215.8214,146512.0
2025-03-12 11:27:00-04:00,215.55,215.6,215.44,215.5801,105680.0
2025-03-12 11:26:00-04:00,215.565,215.66,215.52,215.545,81787.0
2025-03-12 11:25:00-04:00,215.52,215.74,215.5,215.5699,94511.0
2025-03-12 11:24:00-04:00,215.49,215.59,215.46,215.4867,107801.0
2025-03-12 11:23:00-04:00,215.26,215.48,215.24,215.48,120217.0
2025-03-12 11:22:00-04:00,215.41,215.49,215.05,215.26,161146.0
2025-03-12 11:21:00-04:00,215.58,215.58,215.18,215.42,223911.0
2025-03-12 11:20:00-04:00,215.8534,215.86,215.55,215.58,137244.0
2025-03-12 11:19:00-04:00,215.76,215.95,215.72,215.84,104515.0
2025-03-12 11:18:00-04:00,215.63,215.79,215.63,215.76,83157.0
2025-03-12 11:17:00-04:00,215.47,215.755,215.43,215.625,126846.0
2025-03-12 11:16:00-04:00,215.665,215.72,215.39,215.4593,172729.0
2025-03-12 11:15:00-04:00,215.67,215.77,215.5503,215.66,115218.0
2025-03-12 11:14:00-04:00,215.68,215.83,215.65,215.68,84467.0
2025-03-12 11:13:00-04:00,215.72,215.82,215.63,215.69,130597.0
2025-03-12 11:12:00-04:00,215.97,215.9956,215.71,215.7193,106423.0
2025-03-12 11:11:00-04:00,215.98,216.11,215.9,215.975,76835.0
2025-03-12 11:10:00-04:00,215.88,216.04,215.83,215.99,135373.0
2025-03-12 11:09:00-04:00,215.92,216.0,215.88,215.8888,98122.0
2025-03-12 11:08:00-04:00,216.1,216.1,215.83,215.925,183353.0
2025-03-12 11:07:00-04:00,215.93,216.14,215.88,216.08,108932.0
2025-03-12 11:06:00-04:00,216.09,216.1,215.8001,215.93,134091.0
2025-03-12 11:05:00-04:00,215.99,216.1,215.91,216.0808,67014.0
2025-03-12 11:04:00-04:00,216.06,216.08,215.92,215.9908,78416.0
2025-03-12 11:03:00-04:00,216.16,216.25,216.03,216.06,160424.0
2025-03-12 11:02:00-04:00,215.775,216.23,215.7612,216.15,113383.0
2025-03-12 11:01:00-04:00,216.05,216.1,215.6922,215.7701,156797.0
2025-03-12 11:00:00-04:00,216.42,216.45,216.05,216.07,100421.0
2025-03-12 10:59:00-04:00,216.34,216.545,216.28,216.43,103189.0
2025-03-12 10:58:00-04:00,216.555,216.57,216.29,216.34,96523.0
2025-03-12 10:57:00-04:00,216.46,216.665,216.46,216.5599,71984.0
2025-03-12 10:56:00-04:00,216.2498,216.46,216.19,216.45,91408.0
2025-03-12 10:55:00-04:00,216.53,216.53,216.2,216.23,101481.0
2025-03-12 10:54:00-04:00,216.475,216.57,216.475,216.54,64823.0
2025-03-12 10:53:00-04:00,216.7,216.7,216.45,216.46,82512.0
2025-03-12 10:52:00-04:00,216.57,216.8,216.57,216.72,101043.0
2025-03-12 10:51:00-04:00,216.71,216.73,216.56,216.5609,74701.0
2025-03-12 10:50:00-04:00,216.95,216.95,216.681,216.715,81492.0
2025-03-12 10:49:00-04:00,216.91,217.0899,216.91,216.965,141425.0
2025-03-12 10:48:00-04:00,216.765,216.94,216.765,216.91,81529.0
2025-03-12 10:47:00-04:00,216.61,216.85,216.59,216.78,85714.0
2025-03-12 10:46:00-04:00,216.56,216.7788,216.55,216.62,77605.0
2025-03-12 10:45:00-04:00,216.58,216.62,216.51,216.62,88113.0
2025-03-12 10:44:00-04:00,216.4984,216.6358,216.45,216.5722,86588.0
2025-03-12 10:43:00-04:00,216.29,216.5,216.2834,216.49,72928.0
2025-03-12 10:42:00-04:00,216.26,216.33,216.21,216.2338,62224.0
2025-03-12 10:41:00-04:00,216.21,216.3,216.172,216.26,74287.0
2025-03-12 10:40:00-04:00,216.1202,216.25,216.1,216.23,78983.0
2025-03-12 10:39:00-04:00,216.1,216.15,216.0301,216.11,45769.0
2025-03-12 10:38:00-04:00,216.235,216.24,216.09,216.1,57631.0
2025-03-12 10:37:00-04:00,216.09,216.28,216.09,216.24,58100.0
2025-03-12 10:36:00-04:00,216.06,216.15,215.99,216.11,64183.0
2025-03-12 10:35:00-04:00,216.1344,216.25,216.08,216.08,72285.0
2025-03-12 10:34:00-04:00,216.09,216.145,216.01,216.145,70374.0
2025-03-12 10:33:00-04:00,215.92,216.11,215.88,216.11,80520.0
2025-03-12 10:32:00-04:00,215.97,216.015,215.84,215.92,87393.0
2025-03-12 10:31:00-04:00,216.155,216.17,215.94,215.9626,109009.0
2025-03-12 10:30:00-04:00,216.11,216.23,216.085,216.17,55373.0
2025-03-12 10:29:00-04:00,216.18,216.22,216.06,216.11,58134.0
2025-03-12 10:28:00-04:00,216.08,216.29,216.05,216.18,75195.0
2025-03-12 10:27:00-04:00,216.14,216.2,216.0,216.07,79911.0
2025-03-12 10:26:00-04:00,216.06,216.2532,216.0404,216.125,74548.0
2025-03-12 10:25:00-04:00,215.97,216.1133,215.93,216.075,66634.0
2025-03-12 10:24:00-04:00,215.995,216.13,215.91,215.97,112017.0
2025-03-12 10:23:00-04:00,216.21,216.21,215.97,215.99,189223.0
2025-03-12 10:22:00-04:00,216.25,216.35,216.18,216.215,108132.0
2025-03-12 10:21:00-04:00,216.47,216.53,216.25,216.25,63362.0
2025-03-12 10:20:00-04:00,216.47,216.5516,216.43,216.485,72132.0
2025-03-12 10:19:00-04:00,216.515,216.54,216.41,216.46,51256.0
2025-03-12 10:18:00-04:00,216.47,216.61,216.4549,216.5228,48580.0
2025-03-12 10:17:00-04:00,216.435,216.56,216.34,216.465,44129.0
2025-03-12 10:16:00-04:00,216.454,216.6099,216.41,216.4134,49795.0
2025-03-12 10:15:00-04:00,216.58,216.6437,216.37,216.455,59507.0
2025-03-12 10:14:00-04:00,216.5,216.67,216.4,216.6004,81592.0
2025-03-12 10:13:00-04:00,216.59,216.7,216.47,216.47,69063.0
2025-03-12 10:12:00-04:00,216.72,216.73,216.54,216.6,39726.0
2025-03-12 10:11:00-04:00,216.73,216.87,216.66,216.69,71073.0
2025-03-12 10:10:00-04:00,216.61,216.8,216.61,216.74,60131.0
2025-03-12 10:09:00-04:00,216.6,216.735,216.548,216.6098,37455.0
2025-03-12 10:08:00-04:00,216.6,216.7199,216.55,216.6,42247.0
2025-03-12 10:07:00-04:00,216.45,216.6,216.35,216.5688,54699.0
2025-03-12 10:06:00-04:00,216.6,216.6,216.41,216.445,53371.0
2025-03-12 10:05:00-04:00,216.69,216.77,216.54,216.61,39840.0
2025-03-12 10:04:00-04:00,216.66,216.7678,216.585,216.7442,67366.0
2025-03-12 10:03:00-04:00,216.72,216.83,216.6214,216.6709,59239.0
2025-03-12 10:02:00-04:00,216.73,216.96,216.66,216.7,116294.0
2025-03-12 10:01:00-04:00,216.52,216.7879,216.49,216.7,109583.0
2025-03-12 10:00:00-04:00,216.095,216.56,216.07,216.46,127023.0
2025-03-12 09:59:00-04:00,216.25,216.32,216.06,216.11,105116.0
2025-03-12 09:58:00-04:00,216.295,216.44,216.2,216.23,132740.0
2025-03-12 09:57:00-04:00,216.35,216.43,216.25,216.31,108102.0
2025-03-12 09:56:00-04:00,216.425,216.52,216.17,216.4,111745.0
2025-03-12 09:55:00-04:00,216.64,216.6519,216.43,216.4464,111128.0
2025-03-12 09:54:00-04:00,216.85,216.87,216.56,216.66,82646.0
2025-03-12 09:53:00-04:00,216.97,217.01,216.8,216.87,63654.0
2025-03-12 09:52:00-04:00,217.04,217.075,216.9743,216.9743,56097.0
2025-03-12 09:51:00-04:00,217.06,217.11,217.0,217.04,62104.0
2025-03-12 09:50:00-04:00,217.0,217.0931,216.91,217.06,71188.0
2025-03-12 09:49:00-04:00,217.17,217.25,216.99,217.02,104239.0
2025-03-12 09:48:00-04:00,217.25,217.255,217.17,217.17,38044.0
2025-03-12 09:47:00-04:00,217.35,217.37,217.165,217.2,75968.0
2025-03-12 09:46:00-04:00,217.4,217.43,217.23,217.33,126368.0
2025-03-12 09:45:00-04:00,217.165,217.47,217.1,217.41,118666.0
2025-03-12 09:44:00-04:00,217.455,217.46,217.15,217.15,119888.0
2025-03-12 09:43:00-04:00,217.62,217.64,217.45,217.455,43904.0
2025-03-12 09:42:00-04:00,217.55,217.65,217.4726,217.6148,47561.0
2025-03-12 09:41:00-04:00,217.65,217.68,217.44,217.55,57648.0
2025-03-12 09:40:00-04:00,217.65,217.76,217.57,217.645,47945.0
2025-03-12 09:39:00-04:00,217.55,217.78,217.55,217.66,57823.0
2025-03-12 09:38:00-04:00,217.88,217.885,217.5,217.53,68198.0
2025-03-12 09:37:00-04:00,217.7399,217.9,217.72,217.86,41582.0
2025-03-12 09:36:00-04:00,217.605,217.78,217.5912,217.6802,43792.0
2025-03-12 09:35:00-04:00,217.595,217.76,217.58,217.61,38781.0
2025-03-12 09:34:00-04:00,217.68,217.72,217.52,217.595,55823.0
2025-03-12 09:33:00-04:00,217.9626,217.97,217.68,217.69,863596.0
2025-03-12 09:32:00-04:00,218.11,218.11,217.79,217.97,86851.0
2025-03-12 09:31:00-04:00,218.16,218.22,218.06,218.1099,129607.0
2025-03-12 09:30:00-04:00,218.17,218.22,218.04,218.1574,89245.0
2025-03-12 09:29:00-04:00,218.152,218.23,217.02,218.1898,139783.0
2025-03-12 09:28:00-04:00,218.13,218.2,218.0212,218.125,76840.0
2025-03-12 09:27:00-04:00,218.0,218.18,217.9401,218.13,53130.0
2025-03-12 09:26:00-04:00,217.77,218.06,217.77,218.0099,94165.0
2025-03-12 09:25:00-04:00,217.9,217.96,217.72,217.785,89990.0
2025-03-12 09:24:00-04:00,218.07,218.13,217.91,217.91,40597.0
2025-03-12 09:23:00-04:00,218.08,218.13,218.02,218.075,46989.0
2025-03-12 09:22:00-04:00,218.1135,218.13,218.01,218.09,38620.0
2025-03-12 09:21:00-04:00,218.07,218.165,218.06,218.13,41857.0
2025-03-12 09:20:00-04:00,217.85,218.09,217.781,218.06,46745.0
2025-03-12 09:19:00-04:00,217.76,218.01,217.76,217.8504,43295.0
2025-03-12 09:18:00-04:00,217.69,217.7446,217.61,217.7209,36917.0
2025-03-12 09:17:00-04:00,217.8,217.8,217.645,217.66,44865.0
2025-03-12 09:16:00-04:00,217.91,217.9344,217.74,217.81,29599.0
2025-03-12 09:15:00-04:00,217.99,217.99,217.72,217.9,45783.0
2025-03-12 09:14:00-04:00,217.73,218.02,217.73,218.0129,59102.0
2025-03-12 09:13:00-04:00,217.71,217.93,217.6809,217.72,87256.0
2025-03-12 09:12:00-04:00,217.625,217.74,217.57,217.7,63946.0
2025-03-12 09:11:00-04:00,217.7,217.7259,217.53,217.61,51053.0
2025-03-12 09:10:00-04:00,217.64,217.7388,217.51,217.699,46609.0
2025-03-12 09:09:00-04:00,217.475,217.68,217.4501,217.635,53830.0
2025-03-12 09:08:00-04:00,217.355,217.55,217.34,217.43,55992.0
2025-03-12 09:07:00-04:00,217.69,217.69,217.31,217.3424,67895.0
2025-03-12 09:06:00-04:00,217.61,217.675,217.48,217.675,43836.0
2025-03-12 09:05:00-04:00,217.61,217.64,217.28,217.585,56772.0
2025-03-12 09:04:00-04:00,217.5,217.64,217.48,217.63,48919.0
2025-03-12 09:03:00-04:00,217.54,217.7,217.42,217.475,64315.0
2025-03-12 09:02:00-04:00,217.54,217.6,217.4,217.53,56196.0
2025-03-12 09:01:00-04:00,217.54,217.6,217.43,217.55,50992.0
2025-03-12 09:00:00-04:00,217.27,217.529,217.08,217.495,85286.0
2025-03-12 08:59:00-04:00,217.39,217.5,217.21,217.245,108882.0
2025-03-12 08:58:00-04:00,217.59,217.62,217.34,217.35,61865.0
2025-03-12 08:57:00-04:00,217.75,217.8,217.55,217.57,58045.0
2025-03-12 08:56:00-04:00,217.9,217.98,217.775,217.775,67547.0
2025-03-12 08:55:00-04:00,217.92,217.95,217.8263,217.91,48012.0
2025-03-12 08:54:00-04:00,217.68,217.98,217.58,217.91,75037.0
2025-03-12 08:53:00-04:00,217.86,217.86,217.57,217.65,48077.0
2025-03-12 08:52:00-04:00,218.105,218.14,217.69,217.88,106054.0
2025-03-12 08:51:00-04:00,218.1657,218.194,218.0,218.0889,67415.0
2025-03-12 08:50:00-04:00,217.93,218.2099,217.9,218.14,63847.0
2025-03-12 08:49:00-04:00,217.68,217.97,217.63,217.93,81808.0
2025-03-12 08:48:00-04:00,217.28,217.69,217.21,217.66,81066.0
2025-03-12 08:47:00-04:00,217.085,217.36,217.03,217.29,106664.0
2025-03-12 08:46:00-04:00,217.125,217.25,217.07,217.07,84211.0
2025-03-12 08:45:00-04:00,217.1,217.21,217.075,217.12,80645.0
2025-03-12 08:44:00-04:00,217.19,217.19,216.94,217.07,91628.0
2025-03-12 08:43:00-04:00,217.1537,217.24,217.015,217.2,84680.0
2025-03-12 08:42:00-04:00,217.13,217.27,216.88,217.1101,143645.0
2025-03-12 08:41:00-04:00,217.29,217.438,216.97,217.13,202928.0
2025-03-12 08:40:00-04:00,217.695,217.7,217.25,217.31,130331.0
2025-03-12 08:39:00-04:00,218.1,218.11,217.66,217.7001,111784.0
2025-03-12 08:38:00-04:00,218.01,218.19,217.95,218.085,100464.0
2025-03-12 08:37:00-04:00,218.36,218.36,217.98,217.99,124307.0
2025-03-12 08:36:00-04:00,218.43,218.46,218.28,218.35,82495.0
2025-03-12 08:35:00-04:00,218.4299,218.465,218.31,218.445,63174.0
2025-03-12 08:34:00-04:00,218.17,218.435,218.06,218.435,115362.0
2025-03-12 08:33:00-04:00,218.3393,218.34,218.12,218.185,80781.0
2025-03-12 08:32:00-04:00,218.17,218.38,218.165,218.32,90281.0
2025-03-12 08:31:00-04:00,218.3802,218.45,218.17,218.17,83489.0
2025-03-12 08:30:00-04:00,218.45,218.61,218.3427,218.38,95985.0
2025-03-12 08:29:00-04:00,218.46,218.51,218.12,218.3604,78963.0
2025-03-12 08:28:00-04:00,218.5,218.52,218.4,218.47,64051.0
2025-03-12 08:27:00-04:00,218.43,218.53,218.3602,218.515,94623.0
2025-03-12 08:26:00-04:00,218.29,218.43,218.25,218.4006,67180.0
2025-03-12 08:25:00-04:00,218.455,218.455,218.1904,218.26,73877.0
2025-03-12 08:24:00-04:00,218.49,218.5895,218.36,218.445,83078.0
2025-03-12 08:23:00-04:00,218.485,218.61,218.375,218.505,102890.0
2025-03-12 08:22:00-04:00,218.2513,218.49,218.25,218.4701,70091.0
2025-03-12 08:21:00-04:00,218.35,218.42,218.2501,218.2598,68639.0
2025-03-12 08:20:00-04:00,218.39,218.47,218.33,218.33,69181.0
2025-03-12 08:19:00-04:00,218.04,218.3997,217.88,218.3997,76781.0
2025-03-12 08:18:00-04:00,218.04,218.13,217.82,218.07,110832.0
2025-03-12 08:17:00-04:00,218.0,218.115,217.98,218.05,68783.0
2025-03-12 08:16:00-04:00,218.05,218.11,217.9461,218.0,83491.0
2025-03-12 08:15:00-04:00,218.275,218.275,218.07,218.11,66754.0
2025-03-12 08:14:00-04:00,218.17,218.3,218.13,218.25,90348.0
2025-03-12 08:13:00-04:00,218.17,218.24,218.07,218.15,107175.0
2025-03-12 08:12:00-04:00,218.019,218.2,217.87,218.18,91143.0
2025-03-12 08:11:00-04:00,218.0,218.24,217.6,218.05,141767.0
2025-03-12 08:10:00-04:00,217.94,218.09,217.8,217.9794,74213.0
2025-03-12 08:09:00-04:00,217.78,218.06,217.78,217.9401,102109.0
2025-03-12 08:08:00-04:00,217.78,217.83,217.5513,217.76,69811.0
2025-03-12 08:07:00-04:00,217.72,217.83,217.71,217.78,46772.0
2025-03-12 08:06:00-04:00,217.71,217.8,217.69,217.72,65650.0
2025-03-12 08:05:00-04:00,217.64,217.74,217.51,217.7099,87982.0
2025-03-12 08:04:00-04:00,217.68,217.73,217.58,217.59,52971.0
2025-03-12 08:03:00-04:00,217.69,217.725,217.53,217.69,63015.0
2025-03-12 08:02:00-04:00,217.73,217.73,217.5,217.71,117977.0
2025-03-12 08:01:00-04:00,217.655,217.79,217.62,217.75,66534.0
2025-03-12 08:00:00-04:00,217.78,217.86,217.58,217.65,131536.0
2025-03-12 07:59:00-04:00,217.53,217.893,217.46,217.78,111315.0
2025-03-12 07:58:00-04:00,217.035,217.595,216.94,217.53,118347.0
2025-03-12 07:57:00-04:00,216.8072,217.06,216.66,217.04,71355.0
2025-03-12 07:56:00-04:00,217.05,217.0888,216.76,216.79,95335.0
2025-03-12 07:55:00-04:00,217.275,217.3,216.96,217.04,65074.0
2025-03-12 07:54:00-04:00,217.345,217.4,217.24,217.27,56126.0
2025-03-12 07:53:00-04:00,217.25,217.42,217.19,217.34,63989.0
2025-03-12 07:52:00-04:00,217.42,217.4697,217.11,217.24,87489.0
2025-03-12 07:51:00-04:00,217.24,217.59,217.24,217.395,96991.0
2025-03-12 07:50:00-04:00,217.43,217.495,217.15,217.2278,88566.0
2025-03-12 07:49:00-04:00,217.23,217.452,217.22,217.4,103060.0
2025-03-12 07:48:00-04:00,216.99,217.31,216.93,217.23,95411.0
2025-03-12 07:47:00-04:00,217.08,217.23,216.95,217.01,94163.0
2025-03-12 07:46:00-04:00,216.9,217.13,216.895,217.0841,95670.0
2025-03-12 07:45:00-04:00,216.6002,216.95,216.55,216.91,72785.0
2025-03-12 07:44:00-04:00,216.65,216.7886,216.57,216.61,87142.0
2025-03-12 07:43:00-04:00,216.4306,216.73,216.405,216.6587,81482.0
2025-03-12 07:42:00-04:00,216.5429,216.57,216.4,216.44,145388.0
2025-03-12 07:41:00-04:00,216.8186,216.93,216.53,216.55,101073.0
2025-03-12 07:40:00-04:00,217.045,217.09,216.74,216.83,101342.0
2025-03-12 07:39:00-04:00,217.11,217.26,217.02,217.05,121087.0
2025-03-12 07:38:00-04:00,216.87,217.175,216.85,217.13,80003.0
2025-03-12 07:37:00-04:00,216.92,217.005,216.8304,216.87,157211.0
2025-03-12 07:36:00-04:00,216.89,217.05,216.81,216.96,184697.0
2025-03-12 07:35:00-04:00,216.44,216.9,216.4,216.8901,73607.0
2025-03-12 07:34:00-04:00,216.485,216.595,216.33,216.4391,101623.0
2025-03-12 07:33:00-04:00,216.76,216.82,216.489,216.495,76180.0
2025-03-12 07:32:00-04:00,216.77,217.03,216.77,216.77,155252.0
2025-03-12 07:31:00-04:00,216.495,216.79,216.47,216.775,99095.0
